filename,category,n_patch,n_stof,n_ftos
PlausibleRecoder/patches-out/Closure/118/prepend-Node.java-1446-69ac42bc60d7b2b6.json,succ,9,0,0
PlausibleRecoder/patches-out/Math/5/modify-Complex.java-122-691da9cda517b24e.json,succ,34,0,0
PlausibleRecoder/patches-out/Closure/21/prepend-CheckSideEffects.java-121--74e2ffc9cad8cedf.json,succ,4,0,0
PlausibleRecoder/patches-out/Chart/1/prepend-AbstractCategoryItemRenderer.java-1798-a1e5441bbfbad49.json,succ,24,0,0
PlausibleRecoder/patches-out/Time/7/prepend-IllegalFieldValueException.java-323-1548e18b72b54a92.json,succ,25,0,0
PlausibleRecoder/patches-out/Math/33/prepend-SimplexTableau.java-333--18added749cf7516.json,succ,2,0,0
PlausibleRecoder/patches-out/Chart/1/prepend-CategoryPlot.java-1356--20830df6a1e3a3d2.json,succ,31,0,0
PlausibleRecoder/patches-out/Closure/21/modify-CheckSideEffects.java-144--74e2ffc9cad8cedf.json,succ,28,0,0
PlausibleRecoder/patches-out/Math/65/modify-AbstractLeastSquaresOptimizer.java-257-7ce34e040a950dc8.json,succ,68,0,0
PlausibleRecoder/patches-out/Chart/1/modify-CategoryPlot.java-1357--20830df6a1e3a3d2.json,succ,42,0,0
PlausibleRecoder/patches-out/Closure/86/prepend-PureFunctionIdentifier.java-336-64bf9c374e8ebee0.json,succ,59,0,0
PlausibleRecoder/patches-out/Math/70/modify-BisectionSolver.java-79--30d7bc71a5a1c39f.json,succ,17,0,0
PlausibleRecoder/patches-out/Math/27/modify-Fraction.java-274--240fe28e554a4450.json,succ,26,0,0
PlausibleRecoder/patches-out/Closure/115/prepend-RenameLabels.java-153--1a169863a721e99c.json,succ,6,0,0
PlausibleRecoder/patches-out/Lang/51/modify-BooleanUtils.java-678-62700d0be2a1119a.json,succ,1,0,0
PlausibleRecoder/patches-out/Closure/2/modify-JSDocInfo.java-1306--5ec7fc10de0c8dab.json,succ,11,0,0
PlausibleRecoder/patches-out/Math/65/prepend-LUDecompositionImpl.java-397-53d6dce3e1685574.json,succ,11,0,0
PlausibleRecoder/patches-out/Chart/9/prepend-Day.java-317--3d0372eba1e833c.json,succ,31,0,0
PlausibleRecoder/patches-out/Closure/109/modify-JsDocInfoParser.java-2000--3c244865a90bb0a7.json,succ,75,0,0
PlausibleRecoder/patches-out/Chart/9/prepend-Day.java-250--3d0372eba1e833c.json,succ,53,0,0
PlausibleRecoder/patches-out/Closure/92/prepend-Node.java-851-69ac42bc60d7b2b6.json,succ,91,0,0
PlausibleRecoder/patches-out/Math/94/prepend-MathUtils.java-420--bc8480602f240e1.json,succ,22,0,0
PlausibleRecoder/patches-out/Chart/1/modify-CategoryPlot.java-1681--20830df6a1e3a3d2.json,succ,27,0,0
PlausibleRecoder/patches-out/Math/96/prepend-Complex.java-97-7f54cee1c9097990.json,succ,4,0,0
PlausibleRecoder/patches-out/Math/75/prepend-Frequency.java-316--5d380b3518808b6e.json,succ,25,0,0
PlausibleRecoder/patches-out/Math/30/modify-MannWhitneyUTest.java-183--4a85a982de8e9902.json,succ,43,0,0
PlausibleRecoder/patches-out/Math/75/modify-Frequency.java-218--5d380b3518808b6e.json,succ,33,0,0
PlausibleRecoder/patches-out/Closure/109/modify-SimpleSourceFile.java-51--2fb359c00b9b94ae.json,succ,13,0,0
PlausibleRecoder/patches-out/Closure/73/modify-CodeGenerator.java-964-626e6933dc6d6221.json,succ,32,0,0
PlausibleRecoder/patches-out/Closure/118/modify-DisambiguateProperties.java-498-3eb2d1088a9680ac.json,succ,44,0,0
PlausibleRecoder/patches-out/Chart/24/prepend-GrayPaintScale.java-126--136f5cc48da64347.json,succ,7,0,0
PlausibleRecoder/patches-out/Chart/8/prepend-Week.java-195--7eb5f940a4dd5f90.json,succ,40,0,0
PlausibleRecoder/patches-out/Chart/9/prepend-TimeSeries.java-940--1d1172639f3a7ef9.json,succ,12,0,0
PlausibleRecoder/patches-out/Math/34/prepend-ListPopulation.java-65--4b3f620573a47199.json,succ,26,0,0
PlausibleRecoder/patches-out/Chart/3/prepend-TimeSeries.java-1058--1d1172639f3a7ef9.json,succ,11,0,0
PlausibleRecoder/patches-out/Math/65/modify-AbstractLeastSquaresOptimizer.java-318-7ce34e040a950dc8.json,succ,65,0,0
PlausibleRecoder/patches-out/Chart/24/prepend-GrayPaintScale.java-152--136f5cc48da64347.json,succ,7,0,0
PlausibleRecoder/patches-out/Math/70/modify-ConvergingAlgorithmImpl.java-65--429075583ae68a72.json,succ,42,0,0
PlausibleRecoder/patches-out/Closure/33/modify-RecordType.java-209-1702578192587cf7.json,succ,14,0,0
PlausibleRecoder/patches-out/Lang/59/prepend-StrTokenizer.java-303-138ee55d5949fcfa.json,succ,36,0,0
PlausibleRecoder/patches-out/Closure/92/prepend-Node.java-849-69ac42bc60d7b2b6.json,succ,83,0,0
PlausibleRecoder/patches-out/Lang/57/prepend-LocaleUtils.java-223--7d21fff311234c3d.json,succ,5,0,0
PlausibleRecoder/patches-out/Closure/104/modify-UnionType.java-393-4f5f3fcba54fa2d4.json,succ,317,0,0
PlausibleRecoder/patches-out/Math/94/modify-MathUtils.java-420--bc8480602f240e1.json,succ,30,0,0
PlausibleRecoder/patches-out/Chart/26/modify-CategoryAxis.java-749-279571640e89635.json,succ,29,0,0
PlausibleRecoder/patches-out/Lang/51/prepend-BooleanUtils.java-677-62700d0be2a1119a.json,succ,6,0,0
PlausibleRecoder/patches-out/Closure/118/prepend-FunctionType.java-714--43e9afd66aae1165.json,succ,15,0,0
PlausibleRecoder/patches-out/Lang/55/modify-StopWatch.java-180--2594588a14e81dbd.json,succ,54,0,0
PlausibleRecoder/patches-out/Chart/11/prepend-ShapeUtilities.java-138--276f062239d84275.json,succ,7,0,0
PlausibleRecoder/patches-out/Closure/21/prepend-CheckSideEffects.java-120--74e2ffc9cad8cedf.json,succ,6,0,0
PlausibleRecoder/patches-out/Math/94/modify-MathUtils.java-452--bc8480602f240e1.json,succ,15,0,0
PlausibleRecoder/patches-out/Lang/26/prepend-FastDateFormat.java-1356--5f805231ae9d0d60.json,succ,14,0,0
PlausibleRecoder/patches-out/Mockito/38/prepend-ArgumentMatchingTool.java-26-7687cddfe5b4e0b5.json,succ,14,0,0
PlausibleRecoder/patches-out/Time/4/prepend-Partial.java-443--40fc563d31b26214.json,succ,56,0,0
PlausibleRecoder/patches-out/Math/65/prepend-LUDecompositionImpl.java-371-53d6dce3e1685574.json,succ,1,0,0
PlausibleRecoder/patches-out/Math/94/prepend-MathUtils.java-141--bc8480602f240e1.json,succ,30,0,0
PlausibleRecoder/patches-out/Closure/92/modify-ProcessClosurePrimitives.java-799--2eb9a2db65b23020.json,succ,16,0,0
PlausibleRecoder/patches-out/Closure/57/prepend-CompilerOptions.java-1008-74b642da4e701197.json,succ,9,0,0
PlausibleRecoder/patches-out/Closure/46/modify-RecordType.java-159-1702578192587cf7.json,succ,31,0,0
PlausibleRecoder/patches-out/Closure/2/modify-JSDocInfoBuilder.java-988--6bb3c59118870dcd.json,succ,66,0,0
PlausibleRecoder/patches-out/Closure/14/modify-ControlFlowAnalysis.java-231-52dc4e8b8351b72d.json,succ,1,0,0
PlausibleRecoder/patches-out/Math/57/prepend-MathUtils.java-1878--30d9710bd3582fc5.json,succ,6,0,0
PlausibleRecoder/patches-out/Math/50/modify-BaseSecantSolver.java-239-4d26367fd6ba2c09.json,succ,6,0,0
PlausibleRecoder/patches-out/Chart/11/prepend-ShapeUtilities.java-132--276f062239d84275.json,succ,5,0,0
PlausibleRecoder/patches-out/Math/41/modify-Variance.java-318-60ff2ff5bc9d32dc.json,succ,43,0,0
PlausibleRecoder/patches-out/Math/70/prepend-UnivariateRealSolverUtils.java-223--35016cf118922fef.json,succ,4,0,0
PlausibleRecoder/patches-out/Closure/118/prepend-TypedScopeCreator.java-1571--39a4dea1ddcc841b.json,succ,1,0,0
PlausibleRecoder/patches-out/Closure/21/modify-NodeUtil.java-3123-2730dc1cee90a2f4.json,succ,23,0,0
PlausibleRecoder/patches-out/Math/33/prepend-SimplexTableau.java-337--18added749cf7516.json,succ,29,0,0
PlausibleRecoder/patches-out/Chart/20/modify-Marker.java-265-5cfbb477a37279.json,succ,37,0,0
PlausibleRecoder/patches-out/Math/30/prepend-MannWhitneyUTest.java-90--4a85a982de8e9902.json,succ,3,0,0
PlausibleRecoder/patches-out/Mockito/29/prepend-InvocationMatcher.java-87--affbf4943816d1c.json,succ,7,0,0
PlausibleRecoder/patches-out/Chart/11/modify-ShapeUtilities.java-274--276f062239d84275.json,succ,33,0,0
PlausibleRecoder/patches-out/Mockito/29/prepend-Same.java-28-58b06cb711ab62f4.json,succ,22,0,0
PlausibleRecoder/patches-out/Lang/6/modify-StringUtils.java-1742--b088709920c3e78.json,succ,22,0,0
PlausibleRecoder/patches-out/Time/7/prepend-IllegalFieldValueException.java-314-1548e18b72b54a92.json,succ,14,0,0
PlausibleRecoder/patches-out/Closure/118/modify-DisambiguateProperties.java-497-3eb2d1088a9680ac.json,succ,30,0,0
PlausibleRecoder/patches-out/Math/33/modify-SimplexTableau.java-355--18added749cf7516.json,succ,34,0,0
PlausibleRecoder/patches-out/Closure/73/prepend-CodeGenerator.java-1045-626e6933dc6d6221.json,succ,8,0,0
PlausibleRecoder/patches-out/Chart/9/modify-TimeSeries.java-942--1d1172639f3a7ef9.json,succ,22,0,0
PlausibleRecoder/patches-out/Closure/92/modify-Node.java-225-69ac42bc60d7b2b6.json,succ,16,0,0
PlausibleRecoder/patches-out/Math/34/modify-ListPopulation.java-65--4b3f620573a47199.json,succ,21,0,0
PlausibleRecoder/patches-out/Math/34/modify-AbstractListChromosome.java-43-4cec469f68e82fd1.json,succ,16,0,0
PlausibleRecoder/patches-out/Time/7/prepend-DateTimeParserBucket.java-375--595c1e84887c251.json,succ,20,0,0
PlausibleRecoder/patches-out/Closure/109/modify-JsDocTokenStream.java-122-220f83ca0cfa87f4.json,succ,14,0,0
PlausibleRecoder/patches-out/Lang/6/modify-StringEscapeUtils.java-161--23db5f2ed7a0a339.json,succ,29,0,0
PlausibleRecoder/patches-out/Mockito/38/prepend-Equals.java-32-3105623117a329e2.json,succ,2,0,0
PlausibleRecoder/patches-out/Chart/24/modify-GrayPaintScale.java-125--136f5cc48da64347.json,succ,42,0,0
PlausibleRecoder/patches-out/Chart/11/prepend-ShapeUtilities.java-129--276f062239d84275.json,succ,2,0,0
PlausibleRecoder/patches-out/Closure/2/prepend-BasicErrorManager.java-161-3825c05e4c9bed40.json,succ,11,0,0
PlausibleRecoder/patches-out/Math/5/prepend-Complex.java-120-691da9cda517b24e.json,succ,59,0,0
PlausibleRecoder/patches-out/Lang/51/prepend-BooleanUtils.java-126-62700d0be2a1119a.json,succ,1,0,0
PlausibleRecoder/patches-out/Math/94/modify-MathUtils.java-455--bc8480602f240e1.json,succ,35,0,0
PlausibleRecoder/patches-out/Closure/115/modify-Node.java-2195-69ac42bc60d7b2b6.json,succ,227,0,0
PlausibleRecoder/patches-out/Closure/2/modify-JsDocInfoParser.java-997--3c244865a90bb0a7.json,succ,160,0,0
PlausibleRecoder/patches-out/Mockito/38/prepend-Equals.java-27-3105623117a329e2.json,succ,6,0,0
PlausibleRecoder/patches-out/Chart/11/modify-ShapeUtilities.java-280--276f062239d84275.json,succ,34,0,0
PlausibleRecoder/patches-out/Closure/104/modify-JSType.java-821-800eef9be7acd1d.json,succ,28,0,0
PlausibleRecoder/patches-out/Math/96/prepend-Complex.java-77-7f54cee1c9097990.json,succ,8,0,0
PlausibleRecoder/patches-out/Math/75/modify-Frequency.java-395--5d380b3518808b6e.json,succ,36,0,0
PlausibleRecoder/patches-out/Closure/118/prepend-UnionType.java-171-4f5f3fcba54fa2d4.json,succ,56,0,0
PlausibleRecoder/patches-out/Math/96/modify-Complex.java-96-7f54cee1c9097990.json,succ,28,0,0
PlausibleRecoder/patches-out/Math/41/modify-AbstractUnivariateStatistic.java-268-61574a2c9358a831.json,succ,35,0,0
PlausibleRecoder/patches-out/Mockito/29/prepend-InvocationsFinder.java-74--5ed93ae6059bfc7a.json,succ,76,0,0
PlausibleRecoder/patches-out/Math/34/modify-ListPopulation.java-75--4b3f620573a47199.json,succ,9,0,0
PlausibleRecoder/patches-out/Closure/115/modify-InlineFunctions.java-806-2416d6303f53574.json,succ,25,0,0
PlausibleRecoder/patches-out/Closure/21/prepend-CheckSideEffects.java-180--74e2ffc9cad8cedf.json,succ,30,0,0
PlausibleRecoder/patches-out/Closure/115/modify-RenameLabels.java-154--1a169863a721e99c.json,succ,32,0,0
PlausibleRecoder/patches-out/Chart/26/prepend-CategoryAxis.java-749-279571640e89635.json,succ,14,0,0
PlausibleRecoder/patches-out/Closure/73/prepend-ComposeWarningsGuard.java-105-1e1b09b7545d64e9.json,succ,17,0,0
PlausibleRecoder/patches-out/Closure/86/modify-PureFunctionIdentifier.java-446-64bf9c374e8ebee0.json,succ,19,0,0
PlausibleRecoder/patches-out/Closure/62/modify-LightweightMessageFormatter.java-74-22df1ccad3f80bbb.json,succ,21,0,0
PlausibleRecoder/patches-out/Math/65/prepend-LUDecompositionImpl.java-386-53d6dce3e1685574.json,succ,6,0,0
PlausibleRecoder/patches-out/Closure/118/modify-UnionType.java-172-4f5f3fcba54fa2d4.json,succ,478,0,0
PlausibleRecoder/patches-out/Time/7/prepend-DateTimeFormatter.java-712-67b2c685c7553d7c.json,succ,17,0,0
PlausibleRecoder/patches-out/Chart/11/modify-ShapeUtilities.java-131--276f062239d84275.json,succ,35,0,0
PlausibleRecoder/patches-out/Chart/24/prepend-GrayPaintScale.java-125--136f5cc48da64347.json,succ,3,0,0
PlausibleRecoder/patches-out/Math/41/prepend-Variance.java-328-60ff2ff5bc9d32dc.json,succ,39,0,0
PlausibleRecoder/patches-out/Closure/14/prepend-ControlFlowAnalysis.java-231-52dc4e8b8351b72d.json,succ,256,0,0
PlausibleRecoder/patches-out/Math/98/prepend-RealMatrixImpl.java-775--340a64988e4c8194.json,succ,18,0,0
PlausibleRecoder/patches-out/Math/33/prepend-SimplexTableau.java-346--18added749cf7516.json,succ,19,0,0
PlausibleRecoder/patches-out/Closure/104/prepend-JSType.java-566-800eef9be7acd1d.json,succ,202,0,0
PlausibleRecoder/patches-out/Time/7/modify-BasicChronology.java-419--20d2721fcae86a6f.json,succ,29,0,0
PlausibleRecoder/patches-out/Closure/57/prepend-Compiler.java-1768-3a19facbe3f55dae.json,succ,34,0,0
PlausibleRecoder/patches-out/Math/41/prepend-Variance.java-324-60ff2ff5bc9d32dc.json,succ,9,0,0
PlausibleRecoder/patches-out/Math/30/modify-MannWhitneyUTest.java-131--4a85a982de8e9902.json,succ,29,0,0
PlausibleRecoder/patches-out/Chart/26/modify-CategoryAxis.java-769-279571640e89635.json,succ,10,0,0
PlausibleRecoder/patches-out/Closure/86/modify-PureFunctionIdentifier.java-445-64bf9c374e8ebee0.json,succ,41,0,0
PlausibleRecoder/patches-out/Chart/9/modify-TimeSeries.java-921--1d1172639f3a7ef9.json,succ,35,0,0
PlausibleRecoder/patches-out/Closure/73/prepend-CodeGenerator.java-952-626e6933dc6d6221.json,succ,9,0,0
PlausibleRecoder/patches-out/Math/30/prepend-Gamma.java-154-1dfe5b5a0de788d8.json,succ,1,0,0
PlausibleRecoder/patches-out/Lang/33/prepend-ClassUtils.java-905-4767b5889c11a7a3.json,succ,11,0,0
PlausibleRecoder/patches-out/Closure/57/modify-ClosureCodingConvention.java-196-2a99c98710a81a75.json,succ,50,0,0
PlausibleRecoder/patches-out/Lang/59/modify-StrTokenizer.java-256-138ee55d5949fcfa.json,succ,12,0,0
PlausibleRecoder/patches-out/Math/65/modify-AbstractLeastSquaresOptimizer.java-258-7ce34e040a950dc8.json,succ,74,0,0
PlausibleRecoder/patches-out/Math/98/modify-RealMatrixImpl.java-781--340a64988e4c8194.json,succ,44,0,0
PlausibleRecoder/patches-out/Math/30/modify-FastMath.java-3535-45dd5846292fe07.json,succ,41,0,0
PlausibleRecoder/patches-out/Closure/86/prepend-PureFunctionIdentifier.java-447-64bf9c374e8ebee0.json,succ,23,0,0
PlausibleRecoder/patches-out/Math/33/modify-SimplexTableau.java-351--18added749cf7516.json,succ,52,0,0
PlausibleRecoder/patches-out/Closure/14/prepend-ControlFlowAnalysis.java-575-52dc4e8b8351b72d.json,succ,10,0,0
PlausibleRecoder/patches-out/Chart/9/prepend-Day.java-251--3d0372eba1e833c.json,succ,20,0,0
PlausibleRecoder/patches-out/Math/75/modify-Frequency.java-407--5d380b3518808b6e.json,succ,35,0,0
PlausibleRecoder/patches-out/Chart/24/prepend-GrayPaintScale.java-170--136f5cc48da64347.json,succ,9,0,0
PlausibleRecoder/patches-out/Closure/109/prepend-JsDocInfoParser.java-2012--3c244865a90bb0a7.json,succ,8,0,0
PlausibleRecoder/patches-out/Chart/1/modify-AbstractCategoryItemRenderer.java-1798-a1e5441bbfbad49.json,succ,11,0,0
PlausibleRecoder/patches-out/Time/7/prepend-DateTimeFormatter.java-706-67b2c685c7553d7c.json,succ,45,0,0
PlausibleRecoder/patches-out/Closure/73/modify-CodeGenerator.java-995-626e6933dc6d6221.json,succ,18,0,0
PlausibleRecoder/patches-out/Closure/104/prepend-NoType.java-129--4a04de24c5c5fa55.json,succ,8,0,0
PlausibleRecoder/patches-out/Math/65/modify-AbstractLeastSquaresOptimizer.java-317-7ce34e040a950dc8.json,succ,29,0,0
PlausibleRecoder/patches-out/Closure/109/prepend-JsDocInfoParser.java-1998--3c244865a90bb0a7.json,succ,3,0,0
PlausibleRecoder/patches-out/Closure/73/prepend-CodeGenerator.java-993-626e6933dc6d6221.json,succ,3,0,0
PlausibleRecoder/patches-out/Chart/1/modify-AbstractCategoryItemRenderer.java-1793-a1e5441bbfbad49.json,succ,12,0,0
PlausibleRecoder/patches-out/Closure/118/modify-TypedScopeCreator.java-1571--39a4dea1ddcc841b.json,succ,49,0,0
PlausibleRecoder/patches-out/Chart/3/prepend-Year.java-350-72edec287cd5fd5.json,succ,4,0,0
PlausibleRecoder/patches-out/Math/65/modify-LUDecompositionImpl.java-386-53d6dce3e1685574.json,succ,39,0,0
PlausibleRecoder/patches-out/Math/70/prepend-ConvergingAlgorithmImpl.java-62--429075583ae68a72.json,succ,39,0,0
PlausibleRecoder/patches-out/Chart/9/prepend-SpreadsheetDate.java-452-b83b8bea0f7264d.json,succ,16,0,0
PlausibleRecoder/patches-out/Closure/73/prepend-ComposeWarningsGuard.java-106-1e1b09b7545d64e9.json,succ,8,0,0
PlausibleRecoder/patches-out/Chart/3/modify-TimeSeries.java-345--1d1172639f3a7ef9.json,succ,39,0,0
PlausibleRecoder/patches-out/Closure/104/prepend-JSType.java-822-800eef9be7acd1d.json,succ,197,0,0
PlausibleRecoder/patches-out/Chart/11/modify-ShapeUtilities.java-295--276f062239d84275.json,succ,4,0,0
PlausibleRecoder/patches-out/Lang/26/prepend-FastDateFormat.java-646--5f805231ae9d0d60.json,succ,49,0,0
PlausibleRecoder/patches-out/Math/27/prepend-Fraction.java-283--240fe28e554a4450.json,succ,49,0,0
PlausibleRecoder/patches-out/Math/70/modify-MathException.java-80--6132147db6ac806b.json,succ,28,0,0
PlausibleRecoder/patches-out/Math/41/modify-AbstractUnivariateStatistic.java-271-61574a2c9358a831.json,succ,36,0,0
PlausibleRecoder/patches-out/Chart/9/modify-Day.java-406--3d0372eba1e833c.json,succ,34,0,0
PlausibleRecoder/patches-out/Closure/46/prepend-RecordType.java-154-1702578192587cf7.json,succ,21,0,0
PlausibleRecoder/patches-out/Chart/9/modify-TimeSeries.java-934--1d1172639f3a7ef9.json,succ,30,0,0
PlausibleRecoder/patches-out/Closure/2/prepend-RhinoErrorReporter.java-156-d2de0c31d54359c.json,succ,6,0,0
PlausibleRecoder/patches-out/Closure/57/modify-ClosureCodingConvention.java-193-2a99c98710a81a75.json,succ,315,0,0
PlausibleRecoder/patches-out/Math/5/prepend-Complex.java-129-691da9cda517b24e.json,succ,36,0,0
PlausibleRecoder/patches-out/Closure/57/modify-Compiler.java-251-3a19facbe3f55dae.json,succ,40,0,0
PlausibleRecoder/patches-out/Closure/62/prepend-JSError.java-142--59fd21bb6a51ed02.json,succ,26,0,0
PlausibleRecoder/patches-out/Closure/73/prepend-ComposeWarningsGuard.java-109-1e1b09b7545d64e9.json,succ,5,0,0
PlausibleRecoder/patches-out/Math/50/modify-BaseSecantSolver.java-155-4d26367fd6ba2c09.json,succ,18,0,0
PlausibleRecoder/patches-out/Closure/86/prepend-PureFunctionIdentifier.java-270-64bf9c374e8ebee0.json,succ,47,0,0
PlausibleRecoder/patches-out/Math/41/prepend-Variance.java-325-60ff2ff5bc9d32dc.json,succ,11,0,0
PlausibleRecoder/patches-out/Math/30/prepend-FastMath.java-3538-45dd5846292fe07.json,succ,5,0,0
PlausibleRecoder/patches-out/Math/34/modify-BinaryChromosome.java-73-4367bc9591a78378.json,succ,26,0,0
PlausibleRecoder/patches-out/Lang/38/prepend-FastDateFormat.java-1303-543fba37af5538b2.json,succ,21,0,0
PlausibleRecoder/patches-out/Closure/118/prepend-DisambiguateProperties.java-491-3eb2d1088a9680ac.json,succ,168,0,0
PlausibleRecoder/patches-out/Time/4/modify-BaseDurationField.java-150--61e1462ce6fec724.json,succ,29,0,0
PlausibleRecoder/patches-out/Closure/115/prepend-RenameLabels.java-204--1a169863a721e99c.json,succ,4,0,0
PlausibleRecoder/patches-out/Chart/20/prepend-Marker.java-197-5cfbb477a37279.json,succ,44,0,0
PlausibleRecoder/patches-out/Closure/7/modify-BooleanType.java-118-783a12e2dc62ce93.json,succ,35,0,0
PlausibleRecoder/patches-out/Math/41/modify-AbstractUnivariateStatistic.java-274-61574a2c9358a831.json,succ,35,0,0
PlausibleRecoder/patches-out/Chart/3/modify-TimeSeries.java-1057--1d1172639f3a7ef9.json,succ,19,0,0
PlausibleRecoder/patches-out/Time/4/prepend-Partial.java-444--40fc563d31b26214.json,succ,53,0,0
PlausibleRecoder/patches-out/Chart/11/modify-ShapeUtilities.java-132--276f062239d84275.json,succ,44,0,0
PlausibleRecoder/patches-out/Chart/3/prepend-TimeSeries.java-666--1d1172639f3a7ef9.json,succ,9,0,0
PlausibleRecoder/patches-out/Closure/73/prepend-Compiler.java-1249-3a19facbe3f55dae.json,succ,156,0,0
PlausibleRecoder/patches-out/Closure/86/prepend-PureFunctionIdentifier.java-554-64bf9c374e8ebee0.json,succ,7,0,0
PlausibleRecoder/patches-out/Math/70/modify-BisectionSolver.java-85--30d7bc71a5a1c39f.json,succ,8,0,0
PlausibleRecoder/patches-out/Chart/26/modify-CategoryAxis.java-989-279571640e89635.json,succ,36,0,0
PlausibleRecoder/patches-out/Chart/8/prepend-Week.java-385--7eb5f940a4dd5f90.json,succ,9,0,0
PlausibleRecoder/patches-out/Math/30/prepend-MannWhitneyUTest.java-131--4a85a982de8e9902.json,succ,5,0,0
PlausibleRecoder/patches-out/Math/5/prepend-Complex.java-344-691da9cda517b24e.json,succ,43,0,0
PlausibleRecoder/patches-out/Lang/59/prepend-StrTokenizer.java-242-138ee55d5949fcfa.json,succ,61,0,0
PlausibleRecoder/patches-out/Lang/6/prepend-StringEscapeUtils.java-556--23db5f2ed7a0a339.json,succ,4,0,0
PlausibleRecoder/patches-out/Chart/9/prepend-Day.java-423--3d0372eba1e833c.json,succ,47,0,0
PlausibleRecoder/patches-out/Math/27/prepend-Fraction.java-274--240fe28e554a4450.json,succ,40,0,0
PlausibleRecoder/patches-out/Closure/62/modify-LightweightMessageFormatter.java-91-22df1ccad3f80bbb.json,succ,19,0,0
PlausibleRecoder/patches-out/Closure/33/prepend-RecordType.java-260-1702578192587cf7.json,succ,52,0,0
PlausibleRecoder/patches-out/Chart/26/modify-CategoryLabelPositions.java-290--75081096efd8b6c7.json,succ,26,0,0
PlausibleRecoder/patches-out/Lang/6/modify-StringUtils.java-1744--b088709920c3e78.json,succ,27,0,0
PlausibleRecoder/patches-out/Closure/92/prepend-ProcessClosurePrimitives.java-784--2eb9a2db65b23020.json,succ,197,0,0
PlausibleRecoder/patches-out/Lang/26/prepend-FastDateFormat.java-1159--5f805231ae9d0d60.json,succ,11,0,0
PlausibleRecoder/patches-out/Lang/6/modify-StringUtils.java-1740--b088709920c3e78.json,succ,20,0,0
PlausibleRecoder/patches-out/Closure/62/modify-LightweightMessageFormatter.java-110-22df1ccad3f80bbb.json,succ,27,0,0
PlausibleRecoder/patches-out/Closure/33/prepend-PrototypeObjectType.java-576-14aec30f9ac2ab88.json,succ,5,0,0
PlausibleRecoder/patches-out/Math/96/prepend-Complex.java-363-7f54cee1c9097990.json,succ,2,0,0
PlausibleRecoder/patches-out/Math/30/prepend-MannWhitneyUTest.java-148--4a85a982de8e9902.json,succ,8,0,0
PlausibleRecoder/patches-out/Math/5/modify-Complex.java-129-691da9cda517b24e.json,succ,27,0,0
PlausibleRecoder/patches-out/Closure/73/prepend-Compiler.java-1244-3a19facbe3f55dae.json,succ,138,0,0
PlausibleRecoder/patches-out/Lang/6/prepend-StringUtils.java-1744--b088709920c3e78.json,succ,8,0,0
PlausibleRecoder/patches-out/Closure/7/prepend-ChainableReverseAbstractInterpreter.java-687--5f97a6c4f704451b.json,succ,9,0,0
PlausibleRecoder/patches-out/Lang/51/prepend-BooleanUtils.java-685-62700d0be2a1119a.json,succ,6,0,0
PlausibleRecoder/patches-out/Math/41/modify-Variance.java-513-60ff2ff5bc9d32dc.json,succ,34,0,0
PlausibleRecoder/patches-out/Math/33/prepend-SimplexTableau.java-406--18added749cf7516.json,succ,28,0,0
PlausibleRecoder/patches-out/Math/5/modify-Complex.java-175-691da9cda517b24e.json,succ,52,0,0
PlausibleRecoder/patches-out/Closure/86/prepend-PureFunctionIdentifier.java-495-64bf9c374e8ebee0.json,succ,5,0,0
PlausibleRecoder/patches-out/Math/30/prepend-MannWhitneyUTest.java-183--4a85a982de8e9902.json,succ,12,0,0
PlausibleRecoder/patches-out/Closure/2/modify-NamedType.java-381--76a7eae21c828bbf.json,succ,9,0,0
PlausibleRecoder/patches-out/Closure/92/prepend-ProcessClosurePrimitives.java-796--2eb9a2db65b23020.json,succ,12,0,0
PlausibleRecoder/patches-out/Chart/20/modify-Marker.java-177-5cfbb477a37279.json,succ,18,0,0
PlausibleRecoder/patches-out/Lang/38/prepend-FastDateFormat.java-743-543fba37af5538b2.json,succ,36,0,0
PlausibleRecoder/patches-out/Math/41/prepend-AbstractUnivariateStatistic.java-274-61574a2c9358a831.json,succ,7,0,0
PlausibleRecoder/patches-out/Math/70/prepend-ConvergingAlgorithmImpl.java-68--429075583ae68a72.json,succ,16,0,0
PlausibleRecoder/patches-out/Closure/86/modify-PureFunctionIdentifier.java-448-64bf9c374e8ebee0.json,succ,31,0,0
PlausibleRecoder/patches-out/Chart/9/prepend-TimeSeries.java-924--1d1172639f3a7ef9.json,succ,16,0,0
PlausibleRecoder/patches-out/Math/41/modify-Variance.java-525-60ff2ff5bc9d32dc.json,succ,40,0,0
PlausibleRecoder/patches-out/Closure/73/modify-ComposeWarningsGuard.java-106-1e1b09b7545d64e9.json,succ,28,0,0
PlausibleRecoder/patches-out/Lang/59/modify-StrBuilder.java-884--1eab702a75f3433f.json,succ,43,1,0
PlausibleRecoder/patches-out/Chart/26/prepend-CategoryAxis.java-992-279571640e89635.json,succ,75,0,0
PlausibleRecoder/patches-out/Chart/26/prepend-CategoryAxis.java-748-279571640e89635.json,succ,26,0,0
PlausibleRecoder/patches-out/Mockito/29/prepend-Invocation.java-98--5a820d6053a594be.json,succ,21,0,0
PlausibleRecoder/patches-out/Chart/26/prepend-CategoryAxis.java-781-279571640e89635.json,succ,80,0,0
